47500000,47519999,20000,Telenor Norge AS,TILDELT,Landmobile tjenester
47520000,47539999,20000,Altibox AS,TILDELT,Landmobile tjenester
47540000,47549999,10000,Altibox AS,TILDELT,Landmobile tjenester
47550000,47569999,20000,Altibox AS,TILDELT,Landmobile tjenester
47570000,47599999,30000,Altibox AS,TILDELT,Landmobile tjenester
47600000,47689999,90000,Telenor Norge AS,TILDELT,Landmobile tjenester
47690000,47699999,10000,Telia Norge AS,TILDELT,Landmobile tjenester
47700000,47719999,20000,Telenor Norge AS,TILDELT,Landmobile tjenester
47720000,47749999,30000,Telia Norge AS,TILDELT,Landmobile tjenester
47750000,47769999,20000,Telenor Norge AS,TILDELT,Landmobile tjenester
47770000,47779999,10000,Telia Norge AS,TILDELT,Landmobile tjenester
47780000,47799999,20000,Telia Norge AS,TILDELT,Landmobile tjenester
47800000,47909999,110000,Telenor Norge AS,TILDELT,Landmobile tjenester
47910000,47939999,30000,Telia Norge AS,TILDELT,Landmobile tjenester
47940000,47969999,30000,Telia Norge AS,TILDELT,Landmobile tjenester
47970000,47979999,10000,Telia Norge AS,TILDELT,Landmobile tjenester
47980000,48309999,330000,Telenor Norge AS,TILDELT,Landmobile tjenester
48310000,48329999,20000, ,LEDIG,Landmobile tjenester
48330000,48349999,20000,Telia Norge AS,TILDELT,Landmobile tjenester
48350000,48369999,20000,Telia Norge AS,TILDELT,Landmobile tjenester
48370000,48379999,10000, ,LEDIG,Landmobile tjenester
48380000,48399999,20000,Ice Communication Norge AS,TILDELT,Landmobile tjenester
48400000,48409999,10000,Telia Norge AS,TILDELT,Landmobile tjenester
48410000,48419999,10000, ,LEDIG,Landmobile tjenester
48420000,48429999,10000,Telenor Norge AS,TILDELT,Landmobile tjenester
48430000,48479999,50000,Telia Norge AS,TILDELT,Landmobile tjenester
48480000,48499999,20000,Erate Norway AS,TILDELT,Landmobile tjenester
48500000,48509999,10000,Telia Norge AS,TILDELT,Landmobile tjenester
48510000,48519999,10000,NextGenTel AS,TILDELT,Landmobile tjenester
48520000,48579999,60000, ,LEDIG,Landmobile tjenester
48580000,48589999,10000,Iristel Norway AS,TILDELT,Landmobile tjenester
48590000,48599999,10000,Erate Norway AS,TILDELT,Landmobile tjenester
48600000,48609999,10000,Telia Norge AS,TILDELT,Landmobile tjenester
48610000,48689999,80000,Telia Norge AS,TILDELT,Landmobile tjenester
48690000,48839999,150000, ,LEDIG,Landmobile tjenester
48840000,48859999,20000, ,LEDIG,Landmobile tjenester
48860000,48869999,10000,Telia Norge AS,TILDELT,Landmobile tjenester
48870000,48879999,10000, ,LEDIG,Landmobile tjenester
48880000,48899999,20000,Telia Norge AS,TILDELT,Landmobile tjenester
48900000,48929999,30000, ,LEDIG,Landmobile tjenester
48930000,48939999,10000,Telia Norge AS,TILDELT,Landmobile tjenester
48940000,48949999,10000,Telenor Norge AS,TILDELT,Landmobile tjenester
48950000,48959999,10000,Telia Norge AS,TILDELT,Landmobile tjenester
48960000,48989999,30000, ,LEDIG,Landmobile tjenester
48990000,48999999,10000,Telia Norge AS,TILDELT,Landmobile tjenester
49000000,49999999,1000000,Nasjonal kommunikasjonsmyndighet,BLOKKERT, 
50000000,50999999,1000000,Nasjonal kommunikasjonsmyndighet,BLOKKERT,Fastnettnummer
51000000,51009999,10000,Telia Norge AS,TILDELT,Fastnettnummer
51010000,51019999,10000,NextGenTel AS,TILDELT,Fastnettnummer
51020000,51109999,90000, ,LEDIG,Fastnettnummer
51110000,51129999,20000,NextGenTel AS,TILDELT,Fastnettnummer
51130000,51189999,60000, ,LEDIG,Fastnettnummer
51190000,51199999,10000,Puzzel AS,TILDELT,Fastnettnummer
51200000,51229999,30000,Telia Norge AS,TILDELT,Fastnettnummer
51230000,51289999,60000, ,LEDIG,Fastnettnummer
51290000,51299999,10000,Telia Norge AS,TILDELT,Fastnettnummer
51300000,51309999,10000,Telia Norge AS,TILDELT,Fastnettnummer
51310000,51313999,4000,Altibox AS,TILDELT,Fastnettnummer
51314000,51314999,1000,Ice Communication Norge AS,TILDELT,Fastnettnummer
51315000,51329999,15000,Altibox AS,TILDELT,Fastnettnummer
51330000,51373999,44000,Telenor Norge AS,TILDELT,Fastnettnummer
51374000,51374999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
51375000,51730999,356000,Telenor Norge AS,TILDELT,Fastnettnummer
51731000,51731999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
51732000,51732999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
51733000,51999999,267000,Telenor Norge AS,TILDELT,Fastnettnummer
52000000,52049999,50000,Telia Norge AS,TILDELT,Fastnettnummer
52050000,52054999,5000,GlobalConnect AS,TILDELT,Fastnettnummer
52055000,52056999,2000,Telavox AS,TILDELT,Fastnettnummer
52057000,52099999,43000, ,LEDIG,Fastnettnummer
52100000,52109999,10000, ,LEDIG,Fastnettnummer
52110000,52219999,110000, ,LEDIG,Fastnettnummer
52220000,52229999,10000,Altibox AS,TILDELT,Fastnettnummer
52230000,52699999,470000, ,LEDIG,Fastnettnummer
52700000,52879999,180000,Telenor Norge AS,TILDELT,Fastnettnummer
52880000,52889999,10000,Telia Norge AS,TILDELT,Fastnettnummer
52890000,52899999,10000,Telenor Norge AS,TILDELT,Fastnettnummer
52900000,52901999,2000,GlobalConnect AS,TILDELT,Fastnettnummer
52902000,52905999,4000,Telia Norge AS,TILDELT,Fastnettnummer
52906000,52909999,4000,GlobalConnect AS,TILDELT,Fastnettnummer
52910000,52911999,2000,Telia Norge AS,TILDELT,Fastnettnummer
52912000,52919999,8000,GlobalConnect AS,TILDELT,Fastnettnummer
52920000,52971999,52000, ,LEDIG,Fastnettnummer
52972000,52972999,1000,Voxbone SA/NV,TILDELT,Fastnettnummer
52973000,52988999,16000,Altibox AS,TILDELT,Fastnettnummer
52989000,52992999,4000,Telia Norge AS,TILDELT,Fastnettnummer
52993000,52993999,1000,Orange Business Norway AS,TILDELT,Fastnettnummer
52994000,52995999,2000, ,LEDIG,Fastnettnummer
52996000,52998999,3000, ,LEDIG,Fastnettnummer
52999000,52999999,1000,Nextcom-ITSP AS,TILDELT,Fastnettnummer
53000000,53018999,19000,Telia Norge AS,TILDELT,Fastnettnummer
53019000,53019999,1000,Ice Communication Norge AS,TILDELT,Fastnettnummer
53020000,53059999,40000,Telia Norge AS,TILDELT,Fastnettnummer
53060000,53199999,140000, ,LEDIG,Fastnettnummer
53200000,53209999,10000,Telia Norge AS,TILDELT,Fastnettnummer
53210000,53214999,5000,GlobalConnect AS,TILDELT,Fastnettnummer
53215000,53219999,5000,Telavox AS,TILDELT,Fastnettnummer
53220000,53238999,19000,Altibox AS,TILDELT,Fastnettnummer
53239000,53399999,161000, ,LEDIG,Fastnettnummer
53400000,53499999,100000,Telenor Norge AS,TILDELT,Fastnettnummer
53500000,53519999,20000,NextGenTel AS,TILDELT,Fastnettnummer
53520000,53639999,120000, ,LEDIG,Fastnettnummer
53640000,53679999,40000,Telenor Norge AS,TILDELT,Fastnettnummer
53680000,53739999,60000, ,LEDIG,Fastnettnummer
53740000,53779999,40000,Telenor Norge AS,TILDELT,Fastnettnummer
53780000,53999999,220000, ,LEDIG,Fastnettnummer
54000000,54999999,1000000,Nasjonal kommunikasjonsmyndighet,BLOKKERT,Fastnettnummer
55000000,55009999,10000, ,LEDIG,Fastnettnummer
55010000,55021999,12000,NextGenTel AS,TILDELT,Fastnettnummer
55022000,55079999,58000, ,LEDIG,Fastnettnummer
55080000,55099999,20000,Telia Norge AS,TILDELT,Fastnettnummer
55100000,55399999,300000,Telenor Norge AS,TILDELT,Fastnettnummer
55400000,55499999,100000, ,LEDIG,Fastnettnummer
55500000,55599999,100000,Telenor Norge AS,TILDELT,Fastnettnummer
55600000,55629999,30000,Telia Norge AS,TILDELT,Fastnettnummer
55630000,55689999,60000, ,LEDIG,Fastnettnummer
55690000,55699999,10000,Telia Norge AS,TILDELT,Fastnettnummer
55700000,55709999,10000,Telia Norge AS,TILDELT,Fastnettnummer
55710000,55899999,190000, ,LEDIG,Fastnettnummer
55900000,55999999,100000,Telenor Norge AS,TILDELT,Fastnettnummer
56000000,56036999,37000, ,LEDIG,Fastnettnummer
56037000,56037999,1000,Telia Norge AS,TILDELT,Fastnettnummer
56038000,56089999,52000, ,LEDIG,Fastnettnummer
56090000,56099999,10000,Puzzel AS,TILDELT,Fastnettnummer
56100000,56122999,23000,Telenor Norge AS,TILDELT,Fastnettnummer
56123000,56123999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
56124000,56125999,2000,Telenor Norge AS,TILDELT,Fastnettnummer
56126000,56126999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
56127000,56137999,11000,Telenor Norge AS,TILDELT,Fastnettnummer
56138000,56138999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
56139000,56199999,61000,Telenor Norge AS,TILDELT,Fastnettnummer
56200000,56299999,100000, ,LEDIG,Fastnettnummer
56300000,56399999,100000,Telenor Norge AS,TILDELT,Fastnettnummer
56400000,56509999,110000, ,LEDIG,Fastnettnummer
56510000,56599999,90000,Telenor Norge AS,TILDELT,Fastnettnummer
56600000,56899999,300000, ,LEDIG,Fastnettnummer
56900000,56901999,2000,GlobalConnect AS,TILDELT,Fastnettnummer
56902000,56903999,2000,Telia Norge AS,TILDELT,Fastnettnummer
56904000,56909999,6000,GlobalConnect AS,TILDELT,Fastnettnummer
56910000,56911999,2000,Telia Norge AS,TILDELT,Fastnettnummer
56912000,56919999,8000,GlobalConnect AS,TILDELT,Fastnettnummer
56920000,56977999,58000, ,LEDIG,Fastnettnummer
56978000,56978999,1000,Telia Norge AS,TILDELT,Fastnettnummer
56979000,56987999,9000, ,LEDIG,Fastnettnummer
56988000,56992999,5000,Telia Norge AS,TILDELT,Fastnettnummer
56993000,56993999,1000,Nextcom-ITSP AS,TILDELT,Fastnettnummer
56994000,56994999,1000,Orange Business Norway AS,TILDELT,Fastnettnummer
56995000,56995999,1000, ,LEDIG,Fastnettnummer
56996000,56998999,3000, ,LEDIG,Fastnettnummer
56999000,56999999,1000,Voxbone SA/NV,TILDELT,Fastnettnummer
57000000,57019999,20000,Telia Norge AS,TILDELT,Fastnettnummer
57020000,57022999,3000,Telia Norge AS,TILDELT,Fastnettnummer
57023000,57023999,1000,Orange Business Norway AS,TILDELT,Fastnettnummer
57024000,57024999,1000,NextGenTel AS,TILDELT,Fastnettnummer
57025000,57025999,1000,Puzzel AS,TILDELT,Fastnettnummer
57026000,57099999,74000, ,LEDIG,Fastnettnummer
57100000,57109999,10000, ,LEDIG,Fastnettnummer
57110000,57114999,5000,NextGenTel AS,TILDELT,Fastnettnummer
57115000,57117999,3000,NextGenTel AS,TILDELT,Fastnettnummer
57118000,57119999,2000,Telavox AS,TILDELT,Fastnettnummer
57120000,57199999,80000, ,LEDIG,Fastnettnummer
57200000,57209999,10000,Telia Norge AS,TILDELT,Fastnettnummer
57210000,57219999,10000,GlobalConnect AS,TILDELT,Fastnettnummer
57220000,57299999,80000, ,LEDIG,Fastnettnummer
57300000,57309999,10000,Telia Norge AS,TILDELT,Fastnettnummer
57310000,57609999,300000, ,LEDIG,Fastnettnummer
57610000,57612999,3000,Telenor Norge AS,TILDELT,Fastnettnummer
57613000,57613999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
57614000,57622999,9000,Telenor Norge AS,TILDELT,Fastnettnummer
57623000,57623999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
57624000,57624999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
57625000,57799999,175000,Telenor Norge AS,TILDELT,Fastnettnummer
57800000,57809999,10000, ,LEDIG,Fastnettnummer
57810000,57899999,90000,Telenor Norge AS,TILDELT,Fastnettnummer
57900000,57988999,89000, ,LEDIG,Fastnettnummer
57989000,57989999,1000,Voxbone SA/NV,TILDELT,Fastnettnummer
57990000,57992999,3000,Telia Norge AS,TILDELT,Fastnettnummer
57993000,57994999,2000, ,LEDIG,Fastnettnummer
57995000,57996999,2000, ,LEDIG,Fastnettnummer
57997000,57998999,2000, ,LEDIG,Fastnettnummer
57999000,57999999,1000,Ice Communication Norge AS,TILDELT,Fastnettnummer
580000000000,580000999999,1000000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580001000000,580001099999,100000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580001100000,580001109999,10000,Telavox AS,TILDELT,Maskin-til-maskin kommunikasjon
580001110000,580001129999,20000,Jet Nett AS,TILDELT,Maskin-til-maskin kommunikasjon
580001130000,580001209999,80000, ,LEDIG,Maskin-til-maskin kommunikasjon
580001210000,580001219999,10000,Svea Billing Services AS,TILDELT,Maskin-til-maskin kommunikasjon
580001220000,580001229999,10000,Svea Billing Services AS,TILDELT,Maskin-til-maskin kommunikasjon
580001230000,580001999999,770000, ,LEDIG,Maskin-til-maskin kommunikasjon
580002000000,580002009999,10000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580002010000,580002109999,100000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580002110000,580002119999,10000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580002120000,580002129999,10000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580002130000,580002229999,100000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580002230000,580002999999,770000, ,LEDIG,Maskin-til-maskin kommunikasjon
580003000000,580003099999,100000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580003100000,580003999999,900000, ,LEDIG,Maskin-til-maskin kommunikasjon
580004000000,580004099999,100000,Erate Norway AS,TILDELT,Maskin-til-maskin kommunikasjon
580004100000,580004199999,100000,Erate Norway AS,TILDELT,Maskin-til-maskin kommunikasjon
580004200000,580004299999,100000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580004300000,580004499999,200000, ,LEDIG,Maskin-til-maskin kommunikasjon
580004500000,580004529999,30000,Erate Norway AS,TILDELT,Maskin-til-maskin kommunikasjon
580004530000,580004999999,470000, ,LEDIG,Maskin-til-maskin kommunikasjon
580005000000,580005029999,30000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580005030000,580005099999,70000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580005100000,580005999999,900000, ,LEDIG,Maskin-til-maskin kommunikasjon
580006000000,580006099999,100000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580006100000,580006999999,900000, ,LEDIG,Maskin-til-maskin kommunikasjon
580007000000,580007599999,600000,Altibox AS,TILDELT,Maskin-til-maskin kommunikasjon
580007600000,580007699999,100000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580007700000,580007999999,300000, ,LEDIG,Maskin-til-maskin kommunikasjon
580008000000,580008009999,10000,Com4 AS,TILDELT,Maskin-til-maskin kommunikasjon
580008010000,580008019999,10000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580008020000,580008029999,10000, ,LEDIG,Maskin-til-maskin kommunikasjon
580008030000,580008049999,20000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580008050000,580008069999,20000,Chili Mobil AS,TILDELT,Maskin-til-maskin kommunikasjon
580008070000,580008969999,900000, ,LEDIG,Maskin-til-maskin kommunikasjon
580008970000,580008999999,30000,NextGenTel AS,TILDELT,Maskin-til-maskin kommunikasjon
580009000000,580009999999,1000000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580010000000,580011999999,2000000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580012000000,580012999999,1000000, ,LEDIG,Maskin-til-maskin kommunikasjon
580013000000,580013299999,300000,Ice Communication Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580013300000,580013499999,200000, ,LEDIG,Maskin-til-maskin kommunikasjon
580013500000,580013529999,30000,Intility AS,TILDELT,Maskin-til-maskin kommunikasjon
580013530000,580013549999,20000, ,LEDIG,Maskin-til-maskin kommunikasjon
580013550000,580013559999,10000,BIGBLU NORGE AS,TILDELT,Maskin-til-maskin kommunikasjon
580013560000,580013999999,440000, ,LEDIG,Maskin-til-maskin kommunikasjon
580014000000,580015099999,1100000,Com4 AS,TILDELT,Maskin-til-maskin kommunikasjon
580015100000,580015999999,900000, ,LEDIG,Maskin-til-maskin kommunikasjon
580016000000,580016999999,1000000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
580017000000,589999999999,1393065408, ,LEDIG,Maskin-til-maskin kommunikasjon
59000000,59019999,20000,Com4 AS,TILDELT,Maskin-til-maskin kommunikasjon
59020000,59029999,10000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
59030000,59049999,20000, ,LEDIG,Maskin-til-maskin kommunikasjon
59050000,59059999,10000,Erate Norway AS,TILDELT,Maskin-til-maskin kommunikasjon
59060000,59069999,10000, ,LEDIG,Maskin-til-maskin kommunikasjon
59070000,59099999,30000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
59100000,59299999,200000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
59300000,59309999,10000, ,LEDIG,Maskin-til-maskin kommunikasjon
59310000,59319999,10000,Erate Norway AS,TILDELT,Maskin-til-maskin kommunikasjon
59320000,59329999,10000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
59330000,59399999,70000, ,LEDIG,Maskin-til-maskin kommunikasjon
59400000,59439999,40000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
59440000,59449999,10000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
59450000,59499999,50000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
59500000,59599999,100000,Telenor Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
59600000,59609999,10000,Ice Communication Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
59610000,59799999,190000, ,LEDIG,Maskin-til-maskin kommunikasjon
59800000,59899999,100000,Altibox AS,TILDELT,Maskin-til-maskin kommunikasjon
59900000,59999999,100000,Telia Norge AS,TILDELT,Maskin-til-maskin kommunikasjon
60000000,60999999,1000000,Nasjonal kommunikasjonsmyndighet,BLOKKERT,Fastnettnummer
61000000,61009999,10000, ,LEDIG,Fastnettnummer
61010000,61019999,10000,NextGenTel AS,TILDELT,Fastnettnummer
61020000,61022999,3000,Telia Norge AS,TILDELT,Fastnettnummer
61023000,61024999,2000,Telavox AS,TILDELT,Fastnettnummer
61025000,61049999,25000, ,LEDIG,Fastnettnummer
61050000,61059999,10000,Telenor Norge AS,TILDELT,Fastnettnummer
61060000,61099999,40000, ,LEDIG,Fastnettnummer
61100000,61100999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
61101000,61101999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
61102000,61102999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
61103000,61369999,267000,Telenor Norge AS,TILDELT,Fastnettnummer
61370000,61379999,10000, ,LEDIG,Fastnettnummer
61380000,61380999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
61381000,61389999,9000,Telenor Norge AS,TILDELT,Fastnettnummer
61390000,61399999,10000,Altibox AS,TILDELT,Fastnettnummer
61400000,61419999,20000,Telia Norge AS,TILDELT,Fastnettnummer
61420000,61429999,10000,NextGenTel AS,TILDELT,Fastnettnummer
61430000,61489999,60000, ,LEDIG,Fastnettnummer
61490000,61499999,10000,GlobalConnect AS,TILDELT,Fastnettnummer
61500000,61509999,10000, ,LEDIG,Fastnettnummer
61510000,61595999,86000, ,LEDIG,Fastnettnummer
61596000,61596999,1000,Ice Communication Norge AS,TILDELT,Fastnettnummer
61597000,61599999,3000, ,LEDIG,Fastnettnummer
61600000,61609999,10000,Telia Norge AS,TILDELT,Fastnettnummer
61610000,61698999,89000, ,LEDIG,Fastnettnummer
61699000,61699999,1000,Nextcom-ITSP AS,TILDELT,Fastnettnummer
61700000,61709999,10000,Telia Norge AS,TILDELT,Fastnettnummer
61710000,61989999,280000, ,LEDIG,Fastnettnummer
61990000,61992999,3000,Telia Norge AS,TILDELT,Fastnettnummer
61993000,61993999,1000,Voxbone SA/NV,TILDELT,Fastnettnummer
61994000,61994999,1000,Orange Business Norway AS,TILDELT,Fastnettnummer
61995000,61996999,2000, ,LEDIG,Fastnettnummer
61997000,61999999,3000, ,LEDIG,Fastnettnummer
62000000,62029999,30000,Telia Norge AS,TILDELT,Fastnettnummer
62030000,62099999,70000, ,LEDIG,Fastnettnummer
62100000,62109999,10000, ,LEDIG,Fastnettnummer
62110000,62119999,10000,NextGenTel AS,TILDELT,Fastnettnummer
62120000,62122999,3000,Telia Norge AS,TILDELT,Fastnettnummer
62123000,62123999,1000,Puzzel AS,TILDELT,Fastnettnummer
62124000,62125999,2000,Telavox AS,TILDELT,Fastnettnummer
62126000,62126999,1000,Ice Communication Norge AS,TILDELT,Fastnettnummer
62127000,62199999,73000, ,LEDIG,Fastnettnummer
62200000,62209999,10000,Telia Norge AS,TILDELT,Fastnettnummer
62210000,62219999,10000,NextGenTel AS,TILDELT,Fastnettnummer
62220000,62329999,110000, ,LEDIG,Fastnettnummer
62330000,62369999,40000,Telenor Norge AS,TILDELT,Fastnettnummer
62370000,62399999,30000, ,LEDIG,Fastnettnummer
62400000,62506999,107000,Telenor Norge AS,TILDELT,Fastnettnummer
62507000,62507999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
62508000,62599999,92000,Telenor Norge AS,TILDELT,Fastnettnummer
62600000,62602999,3000,Altibox AS,TILDELT,Fastnettnummer
62603000,62699999,97000, ,LEDIG,Fastnettnummer
62700000,62709999,10000,Telia Norge AS,TILDELT,Fastnettnummer
62710000,62779999,70000, ,LEDIG,Fastnettnummer
62780000,62782999,3000,Telia Norge AS,TILDELT,Fastnettnummer
62783000,62783999,1000,Voxbone SA/NV,TILDELT,Fastnettnummer
62784000,62784999,1000,Orange Business Norway AS,TILDELT,Fastnettnummer
62785000,62786999,2000, ,LEDIG,Fastnettnummer
62787000,62789999,3000,Altibox AS,TILDELT,Fastnettnummer
62790000,62799999,10000,GlobalConnect AS,TILDELT,Fastnettnummer
62800000,62808999,9000,Telenor Norge AS,TILDELT,Fastnettnummer
62809000,62809999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
62810000,62839999,30000,Telenor Norge AS,TILDELT,Fastnettnummer
62840000,62840999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
62841000,62999999,159000,Telenor Norge AS,TILDELT,Fastnettnummer
63000000,63002999,3000,GlobalConnect AS,TILDELT,Fastnettnummer
63003000,63007999,5000,Telia Norge AS,TILDELT,Fastnettnummer
63008000,63009999,2000,GlobalConnect AS,TILDELT,Fastnettnummer
63010000,63019999,10000,NextGenTel AS,TILDELT,Fastnettnummer
63020000,63022999,3000, ,LEDIG,Fastnettnummer
63023000,63023999,1000,Puzzel AS,TILDELT,Fastnettnummer
63024000,63789999,766000, ,LEDIG,Fastnettnummer
63790000,63790999,1000,Telia Norge AS,TILDELT,Fastnettnummer
63791000,63793999,3000,GlobalConnect AS,TILDELT,Fastnettnummer
63794000,63794999,1000,Telia Norge AS,TILDELT,Fastnettnummer
63795000,63795999,1000,GlobalConnect AS,TILDELT,Fastnettnummer
63796000,63796999,1000,Telia Norge AS,TILDELT,Fastnettnummer
63797000,63797999,1000,GlobalConnect AS,TILDELT,Fastnettnummer
63798000,63799999,2000,Telia Norge AS,TILDELT,Fastnettnummer
63800000,63999999,200000,Telenor Norge AS,TILDELT,Fastnettnummer
64000000,64009999,10000,Telia Norge AS,TILDELT,Fastnettnummer
64010000,64799999,790000, ,LEDIG,Fastnettnummer
64800000,64807999,8000,Telenor Norge AS,TILDELT,Fastnettnummer
64808000,64808999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
64809000,64809999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
64810000,64999999,190000,Telenor Norge AS,TILDELT,Fastnettnummer
65000000,65999999,1000000,Nasjonal kommunikasjonsmyndighet,BLOKKERT,Fastnettnummer
66000000,66099999,100000, ,LEDIG,Fastnettnummer
66100000,66109999,10000,Telia Norge AS,TILDELT,Fastnettnummer
66110000,66699999,590000, ,LEDIG,Fastnettnummer
66700000,66824999,125000,Telenor Norge AS,TILDELT,Fastnettnummer
66825000,66825999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
66826000,66859999,34000,Telenor Norge AS,TILDELT,Fastnettnummer
66860000,66889999,30000, ,LEDIG,Fastnettnummer
66890000,66949999,60000,Telenor Norge AS,TILDELT,Fastnettnummer
66950000,66954999,5000,Telavox AS,TILDELT,Fastnettnummer
66955000,66959999,5000, ,LEDIG,Fastnettnummer
66960000,66969999,10000,Telenor Norge AS,TILDELT,Fastnettnummer
66970000,66979999,10000,GlobalConnect AS,TILDELT,Fastnettnummer
66980000,67079999,100000,Telenor Norge AS,TILDELT,Fastnettnummer
67080000,67099999,20000, ,LEDIG,Fastnettnummer
67100000,67199999,100000,Telenor Norge AS,TILDELT,Fastnettnummer
67200000,67259999,60000,Telia Norge AS,TILDELT,Fastnettnummer
67260000,67399999,140000, ,LEDIG,Fastnettnummer
67400000,67409999,10000, ,LEDIG,Fastnettnummer
67410000,67430999,21000,NextGenTel AS,TILDELT,Fastnettnummer
67431000,67479999,49000, ,LEDIG,Fastnettnummer
67480000,67481999,2000,Altibox AS,TILDELT,Fastnettnummer
67482000,67482999,1000,Nextcom-ITSP AS,TILDELT,Fastnettnummer
67483000,67483999,1000,GlobalConnect AS,TILDELT,Fastnettnummer
67484000,67487999,4000,Altibox AS,TILDELT,Fastnettnummer
67488000,67489999,2000,NextGenTel AS,TILDELT,Fastnettnummer
67490000,67499999,10000,Telia Norge AS,TILDELT,Fastnettnummer
67500000,67599999,100000,Telenor Norge AS,TILDELT,Fastnettnummer
67600000,67789999,190000, ,LEDIG,Fastnettnummer
67790000,67791999,2000,GlobalConnect AS,TILDELT,Fastnettnummer
67792000,67792999,1000,Voxbone SA/NV,TILDELT,Fastnettnummer
67793000,67793999,1000,Orange Business Norway AS,TILDELT,Fastnettnummer
67794000,67795999,2000, ,LEDIG,Fastnettnummer
67796000,67798999,3000, ,LEDIG,Fastnettnummer
67799000,67799999,1000,Ice Communication Norge AS,TILDELT,Fastnettnummer
67800000,67989999,190000,Telenor Norge AS,TILDELT,Fastnettnummer
67990000,67999999,10000, ,LEDIG,Fastnettnummer
68000000,68999999,1000000,Nasjonal kommunikasjonsmyndighet,BLOKKERT,Fastnettnummer
69000000,69019999,20000,Telia Norge AS,TILDELT,Fastnettnummer
69020000,69029999,10000,Telia Norge AS,TILDELT,Fastnettnummer
69030000,69030999,1000,Puzzel AS,TILDELT,Fastnettnummer
69031000,69032999,2000,Telavox AS,TILDELT,Fastnettnummer
69033000,69099999,67000, ,LEDIG,Fastnettnummer
69100000,69108999,9000,Telenor Norge AS,TILDELT,Fastnettnummer
69109000,69109999,1000,Telenor Norge AS,TILDELT,Fastnettnummer
69110000,69399999,290000,Telenor Norge AS,TILDELT,Fastnettnummer
69400000,69509999,110000, ,LEDIG,Fastnettnummer
69510000,69520999,11000,NextGenTel AS,TILDELT,Fastnettnummer
69521000,69589999,69000, ,LEDIG,Fastnettnummer
69590000,69599999,10000,Altibox AS,TILDELT,Fastnettnummer
69600000,69609999,10000,Telia Norge AS,TILDELT,Fastnettnummer
69610000,69619999,10000,NextGenTel AS,TILDELT,Fastnettnummer
69620000,69674999,55000, ,LEDIG,Fastnettnummer
69675000,69675999,1000,Ice Communication Norge AS,TILDELT,Fastnettnummer
69676000,69676999,1000,Voxbone SA/NV,TILDELT,Fastnettnummer
69677000,69678999,2000, ,LEDIG,Fastnettnummer
69679000,69682999,4000,Telia Norge AS,TILDELT,Fastnettnummer
